company_reg_number,capex,cogs,cogs_plus_capex,accounts_receivable,current_assets,current_liabilities,fixed_assets,long_term_liabilities,capital_and_reserves,provisions_for_liabilities,entity_status,dissolved_on,turnover_level,employee_size_level
20000862,105.54,2947.97,3053.51,7709.0,55809.0,73565.0,14278.0,-1738.0,-1740.0,9563.0,0,2021-04-15,0,0
20000863,1053.45,8475.04,9528.49,12046.0,83457.0,74280.0,257464.0,75725.0,190916.0,17084.0,1,2019-07-18,0,0
20000864,159.19,5726.18,5885.37,4839.0,32012.0,38371.0,10968.0,2305.0,2303.0,3837.0,1,2020-09-21,0,0
20000865,135.55,5601.3,5736.85,11582.0,93803.0,106040.0,25448.0,6606.0,6604.0,12724.0,1,2021-11-30,0,1
20000866,192.59,7925.7,8118.29,49607.0,271875.0,131805.0,32031.0,44460.0,127641.0,25043.0,0,2020-07-24,0,1
20000867,208.84,8523.98,8732.82,46246.0,234887.0,114604.0,26971.0,37274.0,109980.0,28651.0,1,2014-12-03,0,1
20000868,250.25,8397.75,8648.0,10918.0,84891.0,84716.0,171082.0,89345.0,81911.0,18637.0,1,2019-08-12,0,0
20000869,187.14,6176.16,6363.3,5711.0,41294.0,33085.0,1936.0,5073.0,5072.0,7609.0,1,2020-05-18,0,0
20000870,120.92,10247.74,10368.66,103849.0,320008.0,164682.0,37734.0,67850.0,125210.0,24702.0,1,2018-01-23,0,1
20000871,0.03,62717.24,62717.27,7275.0,47503.0,36399.0,15093.0,3662.0,22534.0,8007.0,1,2012-04-15,0,0
20000872,153.37,5012.15,5165.52,6568.0,51298.0,40937.0,1695.0,6029.0,6027.0,9415.0,1,2020-09-28,0,0
20000873,129.3,4753.58,4882.88,11335.0,62341.0,38271.0,5925.0,1323.0,28672.0,9567.0,1,2020-02-27,0,0
20000874,0.01,57383.86,57383.87,8196.0,54132.0,70129.0,11667.0,-2163.0,-2165.0,17532.0,1,2004-01-31,0,0
20000875,0.04,168217.46,168217.5,5259.0,125530.0,89402.0,14971.0,10354.0,40745.0,22350.0,1,2011-05-17,0,0
20000876,127.36,4994.59,5121.95,45493.0,300570.0,272403.0,104664.0,66416.0,66414.0,27240.0,1,2020-08-08,0,1
20000877,201.98,6600.54,6802.52,12776.0,79190.0,40784.0,8487.0,10068.0,36824.0,6933.0,1,2007-04-12,0,0
20000878,273.77,5041.81,5315.58,21943.0,305750.0,251650.0,42873.0,48487.0,48486.0,52846.0,1,2020-09-02,0,1
20000879,177.4,3237.2,3414.6,4976.0,65957.0,45523.0,7354.0,5795.0,21993.0,6828.0,1,2021-03-14,0,0
20000880,189.67,3467.38,3657.05,17342.0,305793.0,218477.0,42094.0,25043.0,104366.0,37141.0,1,2019-11-19,0,1
20000881,208.21,4753.59,4961.8,40199.0,398373.0,216015.0,86124.0,94062.0,174419.0,21601.0,1,2021-02-27,0,1
20000882,0.02,194785.19,194785.21,24861.0,351222.0,342228.0,36748.0,22872.0,22870.0,65023.0,1,2016-10-08,1,3
20000883,160.7,5117.81,5278.51,6763.0,31572.0,52631.0,6990.0,-7032.0,-7034.0,9999.0,1,2021-09-19,0,0
20000884,173.04,6093.13,6266.17,13469.0,66743.0,29108.0,8998.0,14822.0,31811.0,5239.0,1,2019-05-22,0,0
20000885,96.05,3920.41,4016.46,13629.0,68569.0,30203.0,6484.0,13327.0,31522.0,5436.0,1,2015-04-20,0,0
20000887,73.69,2594.61,2668.3,16723.0,99278.0,38859.0,9460.0,24208.0,45670.0,5828.0,0,2021-10-11,1,0
20000888,359.74,2111.17,2470.91,4119.0,29972.0,21957.0,6874.0,3834.0,11053.0,4611.0,1,2021-09-23,0,0
20000889,0.01,472448.13,472448.14,43491.0,329861.0,378924.0,87853.0,19395.0,19394.0,41681.0,1,2021-09-08,1,2
20000890,72.14,2993.52,3065.66,9098.0,51665.0,43097.0,18322.0,295.0,26595.0,6033.0,1,2020-06-21,0,0
20000891,672.8,6116.32,6789.12,13829.0,68704.0,47927.0,307962.0,117805.0,210933.0,7668.0,1,2019-05-23,0,0
20000892,758.12,4459.53,5217.65,12002.0,84524.0,66192.0,26277.0,11368.0,33240.0,16548.0,1,2021-05-25,0,1
20000893,80.23,3171.26,3251.49,8652.0,46362.0,36513.0,12809.0,172.0,22485.0,4381.0,1,2021-07-29,0,0
20000894,0.02,80058.0,80058.02,31818.0,541214.0,468391.0,73117.0,72971.0,72969.0,103046.0,1,2021-09-25,0,1
20000895,93.49,3065.29,3158.78,6936.0,37910.0,45134.0,13322.0,3049.0,3047.0,7221.0,1,2019-12-06,0,0
20000896,0.01,408269.27,408269.28,15590.0,102576.0,76752.0,3910.0,14868.0,14866.0,18420.0,1,2007-05-26,1,1
20000897,157.22,2797.42,2954.64,5506.0,85578.0,52903.0,8895.0,13228.0,28342.0,12167.0,1,2021-10-13,0,0
20000898,165.26,4918.35,5083.61,55430.0,398135.0,315658.0,92372.0,87425.0,87423.0,37879.0,1,2011-01-08,0,1
20000899,117.41,3669.17,3786.58,7514.0,52950.0,38845.0,13583.0,2405.0,25282.0,8545.0,1,2011-07-15,0,0
20000900,189.47,3295.12,3484.59,4603.0,104899.0,78214.0,16827.0,8211.0,35300.0,7821.0,1,2020-10-11,0,0
20000901,134.05,4839.2,4973.25,11742.0,63369.0,30184.0,5600.0,9818.0,28967.0,6338.0,1,2017-09-10,0,0
20000902,566.79,4739.01,5305.8,12860.0,94345.0,62638.0,252513.0,89979.0,194241.0,12527.0,1,2020-04-24,0,0
20000903,228.57,3692.56,3921.13,16686.0,100136.0,68261.0,26811.0,12984.0,45701.0,9556.0,1,2021-10-01,0,1
20000904,228.18,6373.61,6601.79,11630.0,123887.0,123573.0,224895.0,113598.0,111610.0,16064.0,1,2018-03-09,0,0
20000905,241.76,4913.92,5155.68,16104.0,111688.0,81327.0,24291.0,5698.0,48952.0,10572.0,1,2021-04-21,0,0
20000906,0.01,85942.07,85942.08,10156.0,76118.0,81726.0,164185.0,81681.0,76897.0,14710.0,1,2012-09-29,0,0
20000908,244.22,3286.92,3531.14,5991.0,34541.0,18991.0,11890.0,10724.0,16715.0,4747.0,1,2010-02-20,0,0
20000909,0.01,49252.25,49252.26,6451.0,50538.0,48562.0,15903.0,5255.0,12623.0,7284.0,1,2020-12-16,0,0
20000910,193.5,5776.11,5969.61,13810.0,74996.0,35301.0,9250.0,13561.0,35383.0,8119.0,1,2011-11-10,1,0
20000911,107.81,3089.15,3196.96,4680.0,33847.0,24919.0,8848.0,1552.0,16224.0,6229.0,1,2021-08-24,0,0
20000912,179.21,3368.52,3547.73,16687.0,125187.0,163938.0,28545.0,-5102.0,-5103.0,34427.0,1,2018-07-16,0,0
20000913,107.08,4388.61,4495.69,44460.0,299028.0,268833.0,94782.0,62489.0,62488.0,37636.0,1,2021-12-04,0,1
20000914,132.38,3999.33,4131.71,7201.0,51931.0,43158.0,15484.0,12129.0,12128.0,6473.0,1,2021-04-13,0,0
20000915,183.33,5298.42,5481.75,5996.0,43575.0,35114.0,1914.0,5188.0,5186.0,8076.0,1,2009-01-17,0,0
20000916,64.42,7668.91,7733.33,10694.0,196424.0,170230.0,67445.0,19756.0,73883.0,40855.0,1,2021-07-18,1,0
20000917,0.04,58905.89,58905.93,25179.0,439699.0,366579.0,66481.0,69802.0,69800.0,65984.0,1,2018-07-05,0,1
20000918,0.03,506999.97,507000.0,127571.0,2656376.0,1897684.0,409899.0,279372.0,889220.0,436467.0,1,2018-03-10,0,3
20000919,0.02,15679.48,15679.5,9358.0,68550.0,56121.0,17206.0,14818.0,14816.0,11785.0,1,2021-06-29,0,0
20000920,230.64,6627.46,6858.1,34901.0,339472.0,385226.0,491508.0,179840.0,265914.0,92454.0,1,2018-05-06,0,1
20000921,167.04,4799.96,4967.0,12713.0,74560.0,28331.0,7194.0,19086.0,34337.0,5382.0,1,2019-12-28,1,0
20000922,39.45,4870.18,4909.63,48255.0,225413.0,121461.0,23623.0,40412.0,87162.0,14575.0,1,2015-06-29,0,0
20000923,0.04,292288.04,292288.08,12910.0,337693.0,318572.0,1095640.0,469761.0,645000.0,38228.0,1,2021-11-01,0,0
20000924,344.78,5823.93,6168.71,4604.0,61251.0,60198.0,4843.0,2949.0,2947.0,8427.0,1,2021-04-04,0,0
20000925,295.16,4204.49,4499.65,2359.0,43786.0,35858.0,5193.0,6561.0,6560.0,5020.0,1,2021-07-24,0,0
20000926,220.04,2891.44,3111.48,3403.0,48672.0,37594.0,4950.0,1013.0,15014.0,8646.0,1,2021-12-07,0,0
20000927,210.42,6134.82,6345.24,60637.0,296390.0,127479.0,39805.0,67514.0,141202.0,16572.0,1,2021-11-07,0,1
20000928,188.44,3975.52,4163.96,10869.0,66700.0,46474.0,17110.0,7164.0,30171.0,7435.0,1,2015-10-13,0,0
20000929,357.73,3083.91,3441.64,14274.0,66951.0,41687.0,273250.0,108001.0,190513.0,6253.0,1,2021-10-10,0,0
20000930,170.32,5997.28,6167.6,6532.0,44871.0,34294.0,11919.0,916.0,21580.0,4458.0,1,2012-12-20,0,0
20000931,141.1,4750.9,4892.0,4508.0,43161.0,50793.0,63137.0,21489.0,34015.0,6095.0,1,2019-12-04,0,0
20000932,316.47,4046.98,4363.45,1702.0,10721.0,7190.0,3439.0,1872.0,5097.0,790.0,0,2021-06-22,0,0
20000933,210.28,3879.78,4090.06,16059.0,91547.0,60868.0,24060.0,13120.0,41618.0,14608.0,1,2021-06-28,0,0
20000934,0.01,106842.18,106842.19,7796.0,55467.0,49399.0,17160.0,11615.0,11613.0,5927.0,1,2018-03-08,0,0
20000935,206.65,6224.28,6430.93,5993.0,52747.0,107370.0,15184.0,-19718.0,-19720.0,26842.0,1,2021-11-07,0,0
20000936,858.4,9045.29,9903.69,11146.0,102377.0,65908.0,205247.0,69446.0,172270.0,7249.0,1,2020-09-10,0,0
20000937,341.6,9677.19,10018.79,7003.0,51395.0,40814.0,2320.0,6451.0,6450.0,6122.0,1,2020-01-26,0,1
20000938,649.34,7255.19,7904.53,83247.0,531594.0,305558.0,1611933.0,637593.0,1200375.0,58056.0,1,2021-01-20,0,1
20000939,111.21,3115.04,3226.25,15403.0,82439.0,43420.0,10022.0,10207.0,38834.0,10855.0,1,2020-08-04,0,0
20000940,109.9,3499.92,3609.82,12792.0,66772.0,25004.0,6107.0,17265.0,30609.0,4250.0,0,2019-01-24,0,0
20000941,151.4,4852.67,5004.07,14126.0,56116.0,26579.0,5794.0,9328.0,26002.0,3986.0,1,2021-09-20,1,0
20000942,220.6,6320.83,6541.43,54509.0,358830.0,247033.0,128710.0,55242.0,185265.0,44465.0,1,2003-04-18,0,1
20000943,196.17,8106.2,8302.37,45701.0,216033.0,110668.0,24484.0,28831.0,101017.0,17706.0,1,2001-02-28,0,1
20000944,226.63,8008.26,8234.89,5630.0,36409.0,32364.0,1472.0,2759.0,2758.0,4531.0,1,2021-05-19,0,0
20000945,374.87,3536.47,3911.34,5634.0,127902.0,92566.0,532750.0,270792.0,297293.0,17587.0,1,2021-08-22,0,0
20000946,202.7,6894.7,7097.4,52768.0,358214.0,328973.0,102855.0,66049.0,66047.0,78953.0,1,2021-04-04,0,1
20000947,0.07,32310.96,32311.03,13531.0,47917.0,37229.0,264043.0,100032.0,174698.0,3722.0,1,2018-10-14,0,0
20000948,99.68,3390.62,3490.3,9279.0,63429.0,52924.0,18912.0,14709.0,14707.0,13231.0,1,2013-02-09,0,0
20000949,0.02,13399.35,13399.37,17238.0,127616.0,68284.0,27838.0,31206.0,55963.0,8194.0,1,2017-11-29,0,0
20000950,196.97,5627.6,5824.57,17409.0,98035.0,47327.0,9224.0,14882.0,45048.0,7572.0,1,2020-09-15,0,0
20000951,151.85,4615.36,4767.21,14943.0,76144.0,34455.0,9161.0,15022.0,35828.0,4823.0,1,2021-02-12,0,0
20000952,191.45,3681.66,3873.11,16329.0,142477.0,88834.0,32393.0,23082.0,62953.0,21320.0,1,2018-12-03,0,0
20000953,566.32,4937.41,5503.73,13593.0,82744.0,55927.0,294740.0,110166.0,211391.0,5592.0,1,2020-10-29,0,0
20000954,397.77,5815.35,6213.12,5885.0,98800.0,95634.0,12957.0,8062.0,8060.0,11476.0,1,2021-10-29,0,0
20000955,0.01,1865454.49,1865454.5,85972.0,530098.0,244730.0,67397.0,101817.0,250948.0,58735.0,0,2021-06-16,1,2
20000956,339.59,12348.78,12688.37,20913.0,146021.0,119316.0,6109.0,16408.0,16406.0,11931.0,1,2012-09-07,0,1
20000957,201.67,6038.04,6239.71,51940.0,273223.0,117341.0,34114.0,60913.0,129081.0,15254.0,1,2021-05-21,0,1
20000958,132.99,4447.91,4580.9,6293.0,61726.0,66297.0,114513.0,53545.0,56396.0,11270.0,0,2020-08-02,0,0
20000959,194.53,2532.95,2727.48,5148.0,31564.0,21537.0,10991.0,5697.0,15320.0,5169.0,1,2019-04-05,0,0
20000960,182.76,5504.77,5687.53,4594.0,39065.0,52051.0,11532.0,-725.0,-727.0,9369.0,1,2003-04-14,0,0
20000961,113.27,4164.3,4277.57,9521.0,68292.0,56030.0,15708.0,13985.0,13984.0,12887.0,1,2021-02-24,0,0
20000962,74.36,6884.87,6959.23,117989.0,574493.0,304743.0,63889.0,110205.0,223434.0,39616.0,1,2018-12-26,0,1
20000963,0.02,999606.12,999606.14,106968.0,640386.0,729807.0,187157.0,48869.0,48867.0,124067.0,1,2001-01-08,0,3
20000964,153.29,6156.26,6309.55,18663.0,159254.0,219648.0,36630.0,-11880.0,-11882.0,46126.0,1,2018-02-19,0,1
20000965,139.22,1637.83,1777.05,5652.0,132048.0,88610.0,603188.0,315769.0,330856.0,9747.0,1,2018-09-05,1,0
20000966,81.66,2617.2,2698.86,6539.0,39991.0,48857.0,11135.0,1135.0,1133.0,11237.0,1,2021-07-18,0,0
20000967,171.3,5947.83,6119.13,49272.0,342057.0,293838.0,94262.0,71241.0,71239.0,67582.0,1,2021-04-12,0,1
20000968,446.65,6935.54,7382.19,24549.0,616306.0,444540.0,90791.0,57498.0,205058.0,62235.0,1,2021-11-21,0,1
20000969,259.97,3411.7,3671.67,1405.0,34658.0,24025.0,3680.0,3194.0,11118.0,4084.0,1,2021-01-21,0,0
20000970,0.03,13463.86,13463.89,6716.0,57983.0,44261.0,20052.0,5681.0,28092.0,5753.0,1,2020-11-11,0,0
20000971,226.61,1993.06,2219.67,0.0,311365.0,228617.0,499481.0,217348.0,364881.0,34292.0,1,2020-07-24,0,0
20000972,0.02,194292.8,194292.82,13984.0,104462.0,73507.0,4325.0,17641.0,17639.0,14701.0,1,2020-08-02,1,1
20000973,0.01,287309.19,287309.2,40442.0,217177.0,96228.0,21243.0,58744.0,83447.0,23094.0,0,2020-04-24,0,0
20000974,162.72,5352.6,5515.32,3057.0,20193.0,23598.0,6262.0,1429.0,1428.0,2359.0,1,2021-09-12,0,0
20000975,172.37,5764.78,5937.15,30579.0,220530.0,170724.0,61247.0,3977.0,107075.0,40973.0,1,2019-06-06,0,1
20000976,0.01,70489.58,70489.59,32023.0,151896.0,132514.0,34937.0,27160.0,27158.0,26502.0,1,2020-05-09,0,1
20000977,8056.41,106285.1,114341.51,30671.0,440049.0,424611.0,36689.0,26064.0,26062.0,67937.0,1,2020-08-17,0,3
20000978,90.19,2818.42,2908.61,7754.0,58934.0,50549.0,17747.0,13067.0,13065.0,9604.0,1,2003-01-08,0,0
20000979,144.15,4341.76,4485.91,7462.0,60192.0,51620.0,19217.0,13895.0,13894.0,10324.0,1,2020-09-13,0,0
20000980,1279.42,24049.2,25328.62,52163.0,308229.0,168602.0,92130.0,87627.0,144129.0,38778.0,1,2014-02-14,0,2
20000981,0.07,19087.82,19087.89,16659.0,112255.0,90991.0,30135.0,8682.0,42717.0,11828.0,0,2020-09-08,1,2
20000982,102.22,3561.81,3664.03,7505.0,39986.0,47301.0,9117.0,901.0,899.0,5203.0,1,2021-10-03,0,0
20000983,0.02,1949.22,1949.24,8676.0,57319.0,53410.0,15306.0,9609.0,9607.0,6943.0,1,2018-09-08,0,0
20000984,222.83,3276.89,3499.72,4459.0,73490.0,51328.0,9907.0,7883.0,24185.0,10265.0,1,2021-08-17,0,0
20000985,0.01,221352.72,221352.73,38172.0,267325.0,238516.0,64722.0,46766.0,46765.0,23851.0,1,2021-10-08,0,1
20000986,179.32,5433.9,5613.22,12484.0,64256.0,39735.0,7828.0,2073.0,30275.0,8741.0,1,2017-12-28,1,0
20000987,116.51,3746.17,3862.68,9946.0,70618.0,79679.0,18066.0,4503.0,4501.0,15139.0,0,2021-03-18,0,0
20000988,242.87,7039.66,7282.53,7041.0,49139.0,59458.0,13226.0,1454.0,1452.0,13675.0,1,2020-06-20,0,0
20000989,0.06,38357.72,38357.78,9393.0,90496.0,56888.0,171357.0,58327.0,146638.0,12515.0,1,2020-04-24,0,0
20000990,379.85,6629.14,7008.99,40784.0,277364.0,186801.0,83937.0,44432.0,130068.0,26152.0,1,2021-05-26,0,1
20000991,697.26,4515.95,5213.21,5097.0,40893.0,33332.0,13465.0,4719.0,16307.0,3666.0,1,2021-09-09,0,0
20000992,0.02,204823.73,204823.75,31971.0,217373.0,140741.0,69899.0,43113.0,103418.0,35185.0,0,2018-07-14,0,1
20000993,0.01,19391.68,19391.69,9417.0,54886.0,44490.0,16000.0,13199.0,13197.0,8453.0,1,2021-07-05,0,0
20000994,0.0,872489.87,872489.87,53324.0,228445.0,139933.0,20965.0,22183.0,87293.0,32184.0,1,2020-05-30,0,1
20000995,288.17,5211.02,5499.19,13458.0,109838.0,90973.0,25851.0,22358.0,22357.0,14555.0,1,2020-04-05,1,0
20000996,0.01,193.69,193.7,9824.0,65569.0,53486.0,21744.0,648.0,33179.0,7488.0,1,2020-08-12,0,0
20000997,148.83,2289.74,2438.57,6964.0,51627.0,42504.0,12958.0,11041.0,11039.0,6375.0,1,2016-08-21,0,0
20000998,203.34,7503.36,7706.7,16693.0,101319.0,48613.0,9074.0,15414.0,46365.0,7778.0,1,2019-12-17,0,0
20000999,0.01,642420.71,642420.72,16079.0,96285.0,71478.0,12980.0,18895.0,18893.0,8577.0,1,2016-12-05,0,0
